2019-04-28 23:54:03,b'PM Modi addresses public meetings in Uttar Pradesh\nhttps://t.co/HHRmFrNWuG\n\nvia NaMo App https://t.co/0gQNuHAwgI'
2019-04-28 23:54:01,b'I am a backward but I want to take the country forward: PM Modi\nhttps://t.co/JMpXY8DA4Q\n\nvia NaMo App https://t.co/xstAyStdqR'
2019-04-28 23:54:00,b'Working hard to secure future of your children: PM Modi in Hardoi\nhttps://t.co/mNVASquJ12\n\nvia NaMo App https://t.co/KRYjNO3ZT9'
2019-04-28 23:53:58,"b'Narendra Modi: Middle class mainstay of economy, has helped government\nhttps://t.co/bFeQGr2Zcs\n\nvia NaMo App https://t.co/jQ2ic8nwMu'"
2019-04-28 23:53:57,"b'Every contribution to help people vote, for stronger #India\n\nBy: Srikanth Modi\n\n#JaiHind #StraightFromHeart\xe2\x80\xa6 https://t.co/MpdqA4iF6K'"
2019-04-28 23:53:56,b'RT @dhruv_rathee: One on One #DebateChallenge \n\nFollowing MP Candidates should debate which each other so people can decide who is a better\xe2\x80\xa6'
2019-04-28 23:53:49,b'RT @PawanDurani: The best campaign Manager for Modi ji https://t.co/iCY9htA9uO'
2019-04-28 23:53:48,b'@HinduAmericans Just like modi?\nWhy did he kill Muslims in Gujarat and get on no fly list oh USA?'
2019-04-28 23:53:45,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:53:44,"b'RT @RahulGandhi: Our farmers are our pride &amp; strength. For the past 5 years, Mr Modi &amp; the BJP have treated them as a liability. India\xe2\x80\x99s fa\xe2\x80\xa6'"
2019-04-28 23:53:34,"b'RT @SankarshanT: In 2014, @narendramodi swept Bihar on hope, in 2019 he is riding high on fear. My report https://t.co/K0wvVJkqWj'"
2019-04-28 23:53:32,"b""Modi's age as on date 68 yrs\nAs per Modi Tales he spent\nat home as kid 17yrs\nBegged for 35yrs\nWas underground durin\xe2\x80\xa6 https://t.co/QAouIRA6Jt"""
2019-04-28 23:53:30,b'RT @SanjayAzadSln: ELECTIONS\nAAP leader files complaint against PM Modi for exceeding Rs 70-lakh-limit on Varanasi roadshow  https://t.co/1\xe2\x80\xa6'
2019-04-28 23:53:23,"b'After enjoying sale revenues of petrol and diesel of UPA2 regime, when crude oil prices half halfed in internationa\xe2\x80\xa6 https://t.co/8dVBcKJ5Fw'"
2019-04-28 23:53:17,"b""RT @ShashiTharoor: Modi's corruption is institutional. His policies favouring cronies may not enrich him personally, but they pay for his p\xe2\x80\xa6"""
2019-04-28 23:53:17,"b'RT @kansaratva: We miss Aakar Patel this election season. He would have convinced us why Modi, because of his caste, should be an outcaste\xe2\x80\xa6'"
